"","","","","","","","","target"
"64",-1.5574491439261,0.66894289448558,-1.13323715612505,-0.206942348711001,-0.136753124184612,-0.0451034239610279,-0.198575755860164,5
"65",-1.70594931247313,-0.425565832405932,-1.46212769982644,1.0457590889643,1.79491946194172,-0.78589037827285,0.769817820363011,5
"66",-1.70594931247313,-0.425565832405932,-1.46212769982644,1.0457590889643,1.79491946194172,-0.78589037827285,0.769817820363011,5
"67",-1.0600683346461,-0.103947660755509,-0.912375070838052,-0.18586261858888,-0.563162192402331,0.721588538465385,0.332278876494462,5
"68",-1.9571889378729,-0.85478052737773,-1.18700698071611,-0.308348678771895,0.3388415031428,0.0414500374631854,-0.225618110409115,5
"69",1.40244267576189,-0.00484868987431258,1.74495308756762,0.0732287416041776,-0.80934941238497,0.486698318718098,-0.251837925632359,5
"70",-0.757757606896221,-0.722778442875833,-0.679415601795266,-1.23965284071827,0.620429661432568,0.517131550283525,-1.4049007308501,6
"71",-0.999920485584594,0.160300017416406,-1.28838502374795,0.0389436199362738,-0.4847506432989,0.113181176418968,0.158374456122494,6
"72",-0.769555759986975,1.42575003100737,-0.466287982120979,0.194799735518791,-0.933280495255009,-0.637940036337979,0.240768525731585,5
"73",-0.856197695525031,1.41472214445465,-0.499660146512123,0.178232520253702,-1.05796598230528,-0.692486140486725,0.108272490073446,5
"74",-0.146297227340302,0.417154462828852,-1.54708411758293,0.192478430275885,-0.468520290610907,0.0123826299281326,0.143130815060386,4
"75",2.0690064925494,1.09050137826174,1.18658772081757,-0.0990287868122356,-0.789006384304224,1.00595848213669,-0.0272080201362334,5
"76",0.913218500309607,-0.750875216927956,0.142724961664218,0.24430998300474,0.288990326350409,1.23257088397358,0.283788680821236,5
"77",0.913218500309607,-0.750875216927956,0.142724961664218,0.24430998300474,0.288990326350409,1.23257088397358,0.283788680821236,5
"78",-2.16830406415851,0.264511930931602,-1.10245562915593,-0.345215404309921,0.918996284626797,-0.103601712164699,-0.258550955411567,6
"79",-1.69322527072738,0.876408127447803,-0.669973861571269,-0.149627627371285,-0.311713695117902,-0.642010205347588,-0.0548647485852143,5
"80",0.894980943744794,2.21035741103795,0.81466125497947,-1.73558458023326,-1.14125271088117,0.672909793706129,-1.75717885382449,4
"81",-1.30949707388907,-0.994375446752154,-1.10443656583141,-0.25376603053372,-0.589399189053973,0.926048838273566,1.21814775341717,5
"82",4.2819742343779,1.57146740726845,0.859589363201267,-7.38461934164224,1.41673187680158,-1.11843682303048,1.97751913373246,5
"83",0.119631672870139,0.995294288651371,0.0538890331462906,0.0589656218785258,-1.04217355548446,0.440748366299951,0.728715547313901,5
"84",2.09864725418034,1.49533861663547,-0.662084876134048,-6.50252181050224,1.50739100921513,-1.33193173664032,1.1303350195228,5
"85",-0.279068152664644,-0.310280151517974,1.53076779732816,-0.475975681606374,-0.581504151361972,1.23118872927412,0.606767670044777,6
"86",-1.29837802234813,0.214735621756688,-0.142739079900484,-0.0402966035248524,-0.188490229247754,0.348698172338085,0.298873833341208,5
"87",3.32043532774203,1.56059881508718,2.71772162759713,-4.54570654496799,-0.017186273117314,1.46680696570528,-3.42398861316759,6
"88",-0.511622966173418,-0.531776513778573,-0.6419370187623,0.0303166916222493,-0.439842544206706,0.843829143884272,0.320907339321853,5
"89",2.50772487318937,2.15422734533269,2.19049992576891,-1.81467414635347,-0.961795001286812,1.00386803757046,-1.32471195793435,5
"90",-1.35691300697842,0.100564665654216,-1.9127961082639,-0.0268468164051562,-0.197905163083509,1.0999527618174,0.449211717146739,5
"91",-0.174637135383805,3.09006905205399,1.4211848598664,0.34530288728794,-2.02318883388475,-0.52725451067112,-0.0138779191302904,5
"92",3.32043532774203,1.56059881508718,2.71772162759713,-4.54570654496799,-0.017186273117314,1.46680696570528,-3.42398861316759,6
"93",3.40951969012058,1.50062212172007,2.67200502345565,-4.63146188152602,0.0743244328286826,1.57225440774931,-3.42677197388446,5
"94",-0.511622966173418,-0.531776513778573,-0.6419370187623,0.0303166916222493,-0.439842544206706,0.843829143884272,0.320907339321853,5
"95",-4.63446986948861,2.35997073686318,0.557150578706746,0.0219529248603274,-0.325132402002249,-0.220454154099208,-1.24158247630154,4
"96",-4.09274563749277,0.0673223724575199,2.4604540568194,0.028582343816657,0.968178353414414,0.151405783875886,-0.380712291468584,6
"97",-1.89391677751314,-0.0748391335946351,-1.33633456203828,-0.229613565177179,1.23012681554895,-0.302453062738634,-0.0399543726192386,5
"98",-0.321788750269255,-0.766427057860833,-1.16433550813457,-0.236157662630103,-0.558087289762761,0.417149771364132,0.801891862282658,5
"99",-1.53938476361894,-0.173837787414347,-2.33140934738667,-0.0735258921337081,0.696880188870337,-0.297975867497355,-0.486241323267958,5
"100",-0.219238924276759,0.210448441592711,-1.22838879075444,-0.0606991526967327,-0.731313296410925,0.506162545465524,0.395994362769057,6
"101",-0.290507147255148,-0.0178753511083244,-0.585916809899433,0.0645509072868334,-0.0489310990248674,0.180444797204059,-0.158633393080491,6
"102",-0.465074458791201,-1.08004617321482,-0.461785019279801,0.142842777359339,-0.340588148619775,-0.11450658912597,0.473662046818721,6
"103",-0.219238924276759,0.210448441592711,-1.22838879075444,-0.0606991526967327,-0.731313296410925,0.506162545465524,0.395994362769057,6
"104",-0.344100328111203,0.607908533759491,-0.939137255730204,0.301432107209139,-0.906171744389349,-0.0751660265087613,0.468109269232221,5
"105",-0.778497586160061,-0.480250043041732,-1.00735212939572,0.351056545686253,-0.618553366610583,0.173009732291763,1.11381412383143,5
"106",-0.344100328111203,0.607908533759491,-0.939137255730204,0.301432107209139,-0.906171744389349,-0.0751660265087613,0.468109269232221,5
"107",4.4437575899893,1.38036807322233,0.725326241854308,-7.61325162178738,1.26955036501457,-1.17966968355249,2.01621107251648,5
"108",-0.790394297383721,0.764206443385261,-0.236262808010325,-1.0627414630851,-0.24742047875398,1.0400558396496,-0.10748370506253,5
"109",1.12107556700215,0.57841922324455,0.980689231178615,-0.340778710083493,-0.473838447071443,1.19808775160615,0.486061258029197,6
"110",0.775900002326453,3.51573283578084,0.96558227058945,-0.693227805910135,-1.38090593939676,-1.14167253915975,-0.701736102397383,5
"111",0.389177356115741,0.0995474345624138,-0.325560265745004,-1.58497085729411,-0.333521823698839,0.340047326998212,-0.39895311911647,5
"112",-0.0669283541591379,1.20227624655274,-0.344261665801352,-0.213508252617688,-0.8837575320629,-0.779562314248644,-0.362959450903544,5
"113",-0.0201750799326366,1.36625309769597,-0.13144522122062,-0.19916364905578,-0.971873135199459,-0.752064414993382,-0.33201977761384,5
"114",1.61165921788703,0.157757343674608,0.206068328982834,0.535961790938745,-0.690086016926077,1.13068578116351,0.211536669409459,6
"115",0.389177356115741,0.0995474345624138,-0.325560265745004,-1.58497085729411,-0.333521823698839,0.340047326998212,-0.39895311911647,5
"116",1.16979240300578,-0.275106078943132,0.221480484311901,0.174522014391335,-0.885465724620961,-0.790879636910565,0.225990026959715,6
"117",-0.128953945602412,-0.197307714027705,-0.733004816328108,0.155309484833894,-0.234436322298494,0.600480289839916,-0.0198544110920884,6
"118",-0.843469883562247,-0.237723761199213,-1.53866933305293,0.156095352285668,-0.36341536401779,0.372321167499849,0.623634056481714,6
"119",-0.285217468195195,0.0581705059783222,-0.266576489392669,-0.383616502464937,-0.114348783557875,-0.978494583508156,-0.04267856727694,6
"120",-1.36449745883368,1.77155998357651,-0.526023473498366,-0.417381521674051,-0.976889038452825,-0.359506690079832,0.171582601744167,6
"121",-1.12566799572802,2.07484493299572,-2.25648509677513,-1.85770149012999,-0.0454546088321229,-1.72808228312114,-0.303210826365808,5
"122",-0.285217468195195,0.0581705059783222,-0.266576489392669,-0.383616502464937,-0.114348783557875,-0.978494583508156,-0.04267856727694,6
"123",-1.50762155556554,-0.0902526257625848,-2.44085765457948,0.188125110601856,0.498718958281088,0.944394549818628,0.290784790083992,5
"124",-1.26985291967621,0.517453022514916,-1.79486240228094,0.248425511977813,0.290295351635153,0.425614059596489,-0.0578729994044219,5
"125",-0.986841986235985,1.36858118809379,0.141142506353463,0.217329316527381,-1.41542987856702,0.00042052692155381,0.48936299721791,5
"126",0.653455934105468,2.19805838798141,-0.579031275042976,-1.05465440344788,-0.744176137134429,-0.417812252319378,-0.376220401238541,5
"127",-2.82975916574392,-0.131064672203036,-3.17401813142533,-0.12508085247558,1.31001993188272,-1.41590237142178,-2.20229052594256,5
"128",-2.88572568510406,-0.0996187442289353,-3.17449533658912,-0.0932468698522017,1.37592420104996,-1.40867673970983,-2.12891586045803,5
"129",-0.64879159819106,-1.31989521928727,-0.499059200534429,-0.967649622792128,0.5427984950832,1.01284927987469,-0.963801573385816,7
"130",-1.43473342793361,-0.903133125345114,-0.649372972757548,-0.266503934388903,-0.536756817766696,0.99797544486551,1.37743156022385,5
"131",0.729022788350097,2.70351306869682,0.681147688991712,-0.564405388542471,-1.18642298302076,-0.983630612676541,-0.387542631333838,5
"132",-3.18057835457155,-0.221066798457149,2.42122857344188,0.233664169928752,0.560873876636109,-0.162408759075006,-0.477070633222323,5
"133",-3.18057835457155,-0.221066798457149,2.42122857344188,0.233664169928752,0.560873876636109,-0.162408759075006,-0.477070633222323,5
"134",-1.93967416776692,-0.260908107630438,-0.396306722265564,-0.181776417379476,-0.719674715312824,0.57327310981805,0.425807551105471,6
"135",-1.39762451484742,0.569159906486066,-2.12637791142566,-0.230809052557722,0.135181445848648,-1.52076701551054,-1.03903172997375,6
"136",-0.0815368472388741,0.856911233679463,-0.730752211389487,-0.983748638466933,-0.407790300810108,-0.326217763097311,-1.04322549524922,5
"137",-0.0883145196550438,0.364558188329735,-1.12379173290967,-0.836385108376436,-0.348479065067658,-0.0992149535885998,-0.713283816618435,5
"138",-0.309380766834806,0.0479352385747041,-0.27628754970435,-0.161223303404127,-0.467638518617486,1.3953201994761,0.838826225203648,5
"139",-0.650715968898273,1.30452965704624,-0.123100759996324,0.145588669272745,-1.03019034443028,-0.202435976648046,0.308140853438747,5
"140",-0.637428353136331,1.43497669275333,-0.0227032080719101,0.130364705552292,-1.15015690325912,-0.242540826325996,0.258344588067985,5
"141",-0.0815368472388741,0.856911233679463,-0.730752211389487,-0.983748638466933,-0.407790300810108,-0.326217763097311,-1.04322549524922,5
"142",-0.0883145196550438,0.364558188329735,-1.12379173290967,-0.836385108376436,-0.348479065067658,-0.0992149535885998,-0.713283816618435,5
"143",-3.86050890298639,-1.25169999887341,3.86360257776015,-0.526123124648282,0.70278063619454,0.18807185141451,-0.620701787234949,6
"144",-1.36418529191592,-1.03225139153817,-0.878194542918559,-0.269682275219883,-0.691124133753623,0.753716450081088,1.2279069827289,5
"145",-3.86050890298639,-1.25169999887341,3.86360257776015,-0.526123124648282,0.70278063619454,0.18807185141451,-0.620701787234949,6
"146",0.947639705821666,2.7733843167959,0.896299166786331,-0.417004162559793,-1.64129355838733,-1.15298953294762,-0.16381157864475,5
"147",-2.86524718230705,1.42309607463688,0.203738293101411,-0.430239459949762,-0.526829146873694,-0.153404821832482,0.238134510144925,5
"148",1.34964275029705,1.0856602273362,-0.409557879745235,-3.00400358269063,-0.434821904544759,-0.942980028591091,1.17302642683682,5
"149",-1.41435036627281,-0.400665931077217,-0.359234692372383,0.00665908489976701,-0.0109451042554053,0.482008873962774,0.573999831630896,6
"150",0.0461892135541227,-0.478985067716203,0.21967675039211,0.373190121311519,0.443220767441089,0.9913150112334,0.62612678813159,6
"151",-0.052382030465879,-1.70307797236334,-0.0796590591200819,0.298951453081958,-0.387876342525711,0.279945905386459,1.41031662619806,6
"152",8.65073610049578,2.75723930114482,1.79770351956298,-10.8899799822393,3.21491270372776,-1.74949942970294,0.895713921516281,4
"153",-1.54783548582542,1.51812839458977,0.392361356302432,-0.26072411489966,-0.980717737884075,-0.646621332744729,0.0376283818389788,5
"154",-1.54783548582542,1.51812839458977,0.392361356302432,-0.26072411489966,-0.980717737884075,-0.646621332744729,0.0376283818389788,5
"155",0.271278311100533,2.43344627428067,2.18484723184766,0.975539490601164,0.924249650376497,0.524784241376667,0.454156274708123,5
"156",0.264191817923202,2.37236837805625,2.11561679697149,0.988683765109766,0.938124815072251,0.498650395233447,0.502423305045404,5
"157",0.271278311100533,2.43344627428067,2.18484723184766,0.975539490601164,0.924249650376497,0.524784241376667,0.454156274708123,5
"158",0.264191817923202,2.37236837805625,2.11561679697149,0.988683765109766,0.938124815072251,0.498650395233447,0.502423305045404,5
"159",-1.84987651080916,0.264905955966389,-1.74461982394882,0.138694573886343,0.0231979668770114,0.647934711827508,0.295407639593418,5
"160",-1.61113878375306,1.36190530693916,-0.288405294970119,-0.0986281814892289,-0.487464144668539,1.00881467860816,0.233847200376339,6
"161",-1.28600751051596,0.100939397506987,-2.3873502942574,-0.478400201577908,0.0051171185014538,-1.23499331070711,-0.55384765315772,5
"162",-0.112040815102083,-0.296374308210494,-1.09195230121996,-1.96663792355565,-0.250256034715983,0.860667827491646,-1.36279848907102,4
"163",-1.0742507045811,-0.0615897244303945,-0.674260684617294,0.00433695432035301,-0.577404137735025,0.191458706880984,0.15868927032089,6
"164",0.022723674622389,3.91093411140637,0.831310501981992,2.0749997573604,1.36789114217673,0.0268403151616133,0.988928199911421,5
"165",-0.0199146424396287,3.82115180081485,0.833335533352457,2.02637839604693,1.31536709069893,0.0371184061375863,1.03838585955361,5
"166",0.478811764458294,0.927533042492565,-0.0418373463472319,-0.427992674191229,-1.20835689234946,-0.854154420444687,0.181253969404081,5
"167",-1.50486750190832,1.32869328428712,0.100832023792985,-0.0166038974755882,-0.684533545086324,-0.674370770290943,0.12194122886941,5
"168",-1.57532719297688,0.449870113125193,-1.00916991006667,0.039598969905427,-1.10656397805644,0.291281285313778,0.695052345830267,4
"169",-1.97194445843651,-0.0920935422531675,-0.523036061290067,-0.268980032046314,0.131510027899706,-0.0631458180741565,0.272589597450142,6
"170",2.87177943419437,1.37710398446835,0.185448084613475,-7.41223192478783,1.57986217516176,-0.86950493979327,-0.518751430510461,5
"171",-1.73699777552445,-0.11254551004791,-3.21156478457448,0.779220241585742,-0.318662319213761,-0.380574934440771,-0.0287191382064205,4
"172",-0.07799893074001,-0.685403744659605,-1.23379285159807,0.0134197825130991,-0.564381999082212,0.849063725291638,0.762412763869482,6
"173",-0.07799893074001,-0.685403744659605,-1.23379285159807,0.0134197825130991,-0.564381999082212,0.849063725291638,0.762412763869482,6
"174",-1.77795060269138,0.0633047061720339,0.332956466253657,0.236566139657426,0.0675269154036576,-0.231794114890398,-0.629631604396332,6
"175",-0.662485149507589,-0.579898347335513,-0.726745159363275,0.266557090481618,-0.795875145806527,0.344134354647932,1.40997468095454,5
"176",-1.07543330715022,0.408194626205715,-0.0522663000563037,-1.08161324105194,-0.666858024445056,0.797771720312647,0.00866932072869059,5
"177",-0.662485149507589,-0.579898347335513,-0.726745159363275,0.266557090481618,-0.795875145806527,0.344134354647932,1.40997468095454,5
"178",-0.616954513712935,-0.606522115396911,-0.18814370015566,0.0717289312163832,0.500043753394193,0.917397978824343,0.346224030870899,6
"179",-1.96605909132426,0.103098936528172,-2.01291591464675,0.036987259947096,0.57849247508525,0.423005723914385,-0.223762882367174,5
"180",0.000709967469889175,0.103451531342388,-1.24885902491667,0.324619964663071,-0.534381415658268,-0.240011611596554,-0.0544790479477174,5
"181",0.000709967469889175,0.103451531342388,-1.24885902491667,0.324619964663071,-0.534381415658268,-0.240011611596554,-0.0544790479477174,5
"182",2.63885107561714,2.21298725432247,0.482822950921963,-3.76794018078003,-0.0359148675075928,-1.0730939619829,0.20254749053804,5
"183",-1.59052909182089,0.960781475881643,-1.51338697882647,0.174169110850642,0.0311652172424481,0.384620929921847,0.0476777215139157,5
"184",-1.36793725736509,0.661316360661145,-0.840786047946506,-0.150067572361826,-0.343478168436666,0.988251756516509,0.27098249429507,5
"185",-1.32211759848286,0.488275818397492,-0.985160034441054,-0.190808663982113,-0.244212780200662,0.871225481677043,0.3573383230836,6
"186",1.32034276736751,0.862265764700528,0.9651331962661,0.266385948394492,-1.42269020395029,-0.0614540501380355,1.08299351673687,5
"187",0.351238910050456,0.350504576669701,-0.0271465420613904,0.227234348645425,-1.06523888793793,0.626429187285148,1.1327260521195,5
"188",-1.0268473931029,0.161031908502669,-1.802975078773,0.330219793981514,0.299641661984488,0.0965978996800998,0.200467819141404,5
"189",0.330205170134401,1.8115997985018,0.411094448757831,0.232987252392598,-1.6057282776215,-0.586071309095879,0.377935075807988,5
"190",0.294160386072977,1.89400333753941,0.512484811084984,0.24455329855727,-1.71450791436563,-0.544601998542714,0.34083719572901,5
"191",0.684953340258505,2.06730774560957,0.520609833044829,0.461615792181562,-0.9992056321911,-0.0642065390702573,0.206365366849141,5
"192",-1.10888877663764,0.352030622690925,0.362785752111201,-0.0272106572817969,-0.345442977907958,1.72457889987301,0.733662502461138,6
"193",-0.533713221999997,2.39635555996641,-0.0096380519387903,0.0110352806493491,0.00841207480513489,-0.407658865947989,0.444018675038645,5
"194",-0.531303748800179,-0.504221816325633,-1.06372079105954,0.193571662352677,-0.387551190801551,0.0209680140692368,0.541750734674101,5
"195",-0.531303748800179,-0.504221816325633,-1.06372079105954,0.193571662352677,-0.387551190801551,0.0209680140692368,0.541750734674101,5
"196",-0.0561875895872717,2.00898258543126,0.313053106033376,0.357262505492865,-1.48416942000408,-0.435047766865955,0.065489809531395,5
"197",-0.838681036272459,0.26669273570297,-0.124398249385776,0.218048110688948,0.0146260859803705,0.42169362572792,0.135331675878035,5
"198",3.16770985064877,-1.29696342916249,0.45563859466699,-0.165555309953902,-0.650760570171796,0.858293302251908,-0.769834035019249,6
"199",-3.61157545796201,-0.420789536810128,1.85949508485782,-1.05236622086639,0.578156458155845,-0.81773971374954,-2.08298981672383,7
"200",-3.21618689168156,-0.0445498041777316,-1.38010781452602,0.383668167806895,0.814638584774888,-1.46466265136314,-1.26988562873798,4
"201",1.40454536640998,-1.57078595340226,0.295821835347554,-0.0897027099687853,-0.839643940128513,0.79863821143647,-0.265516550321406,7
"202",2.41118802721271,2.75765563731596,2.35996712080159,-1.10779720485912,-1.75568806566435,0.293721400704335,-0.727586825717095,5
"203",-1.05906689470489,0.136190034400296,0.0203566652139536,-1.00181886214277,-0.68840359221499,0.823131769950153,0.0249242205609211,5
"204",-0.382340673700906,-0.0578496986603451,-0.268497867789816,-0.205122192382326,-1.07934688098503,0.492792416582026,1.17514466175211,5
"205",-0.337079832897634,-0.176048974958517,-0.377372288810818,-0.257893380459979,-1.00346638712233,0.498246169417094,1.15567243773195,6
"206",3.72146089814354,-1.4592453156593,0.189834335391603,0.666512406379358,-0.0295385152893882,0.40870048231872,-0.399823545101515,7
"207",3.72146089814354,-1.4592453156593,0.189834335391603,0.666512406379358,-0.0295385152893882,0.40870048231872,-0.399823545101515,7
"208",-0.359851062828563,2.0099307323178,0.469231921494522,0.355298771175698,-1.68573252778384,-0.307229908502655,0.11167890498377,5
"209",0.446883816183021,1.25221386734265,0.376531353530433,-0.272862838865176,-0.787703250173912,-0.0199114200418786,0.652169048386296,5
"210",2.18234175561074,-1.78393647841693,0.337483394707945,0.275611596091496,-0.157057194735315,1.31910135658196,-0.592340507482088,7
"211",0.83450226227705,-2.47866369355418,1.00714963078012,0.272204847501559,0.481639066631911,-0.212431765151819,-1.45695339906362,6
"212",-0.572470358679052,0.553039966527715,-0.925251087343558,0.263452984033473,0.167785713092883,-0.399952442750605,-0.126784652107676,6
"213",2.34877133899846,-1.65496408877873,-0.631107663861853,0.879970366573727,-0.500881610748595,0.21383485283072,-0.361446189040857,6
"214",-0.741930906327305,0.907807308453816,0.225475248473264,0.956127948955083,-1.0691861411478,-0.573685747599297,0.198632645243377,5
