"","feature_01","feature_02","feature_03","feature_04","feature_05","feature_06","feature_07","feature_08","feature_09","feature_10","feature_11","feature_12","feature_13","feature_14","feature_15","feature_16","feature_17","feature_18","feature_19","feature_20","feature_21","feature_22","feature_23","feature_24","feature_25","feature_26","feature_27","feature_28","feature_29","feature_30","feature_31","feature_32","feature_33","feature_34","feature_35","feature_36","feature_37","feature_38","feature_39","feature_40","feature_41","feature_42","feature_43","feature_44","feature_45","feature_46","feature_47","feature_48","feature_49","feature_50","feature_51","feature_52","feature_53","feature_54","feature_55","feature_56","feature_57","feature_58","feature_59","feature_60","feature_61","feature_62","feature_63","feature_64","feature_65","feature_66","feature_67","feature_68","feature_69","feature_70","feature_71","feature_72","feature_73","feature_74","feature_75","feature_76","feature_77","feature_78","feature_79","feature_80","feature_81"
"feature_11",0.546391203265043,0.130675110432769,-0.0894707659024677,-0.16604201113331,-0.331657317023848,0.413646796657304,0.495970007217155,0.918152370135617,-0.063090618650475,0.919787735260263,0.999999999999995,0.253661107984895,0.449619023881946,0.138114345476415,0.406154350741478,0.557283189431542,0.479914350789282,0.602080457009161,0.226462287868617,0.576329989766484,0.603437702312659,-0.0468517556475704,-0.371227224775296,-0.264117310316453,-0.453859029173307,0.541000086202698,0.619910342284637,0.607710890077861,-0.392247900212773,0.566690262056234,0.611430712505696,-0.12658586357942,-0.250609736416689,-0.445591541794964,-0.473078406105714,0.363765880205975,0.466106875245749,0.669457493235044,-0.161116333861773,0.603394042442877,0.729351248815152,0.0856035115209638,0.286153258803529,-0.0904542636826533,0.119016878591775,0.533046252656909,0.45866449143214,0.39437089531375,0.241183397870238,0.35556091277823,0.418980870654059,-0.260348185684553,-0.283987184749618,-0.314796127023729,-0.342816272076249,0.487457061928389,0.575420872936134,-0.00306045129980575,-0.270280233682491,-0.0568229667138371,0.0163248158564818,0.138042009753439,0.0584020216962385,-0.394396066861318,-0.346670518847042,0.0911940497692363,0.0663051301756032,0.47862010473152,0.155144304809776,0.454069040054024,0.443604376553878,-0.372045242984093,-0.394987043695527,-0.386043217584752,-0.41409776537065,0.559954573036784,0.606574350245753,0.177675244757094,-0.391023564321377,0.123636134172008,0.155701729088319
"feature_12",0.167450897887483,-0.285781955432728,-0.209296217106327,-0.36769018583787,-0.276667801118417,0.0588040590904359,0.126955135655172,0.209722256985945,-0.143732752251656,0.196162485755453,0.253661107984895,1,0.497909787819197,0.96932454145906,0.517753974888306,0.163814386947158,0.316151007441326,0.468192233114749,-0.00882989302301184,0.505926916445647,0.38849315398453,-0.690318607571024,-0.394767936274376,-0.770120405653085,-0.400405485320888,0.120415850824177,0.187760285861032,0.28094761517983,-0.228868732080459,0.325563327342272,0.31282138737256,-0.194405997094235,-0.188033792629751,-0.336326310304447,-0.309339009606899,-0.0980503736946533,0.0593485763503853,0.234539140984444,-0.143611929806143,0.233808835578316,0.243713404599617,0.466972210462843,0.29605738799562,0.225022634822286,0.153235690190846,0.0980815385710147,0.298387723164959,0.567103352769031,0.0985223266864866,0.55386999545238,0.453954780559366,-0.00101256181862988,-0.0371506229996371,-0.135471631460269,-0.130902219330389,-0.0676400648320184,0.0911527485239716,0.18791066552806,-0.0535854775672739,0.17551649772039,0.190600333135678,-0.0678045075861774,-0.0976106717676243,-0.285230215434022,-0.242312337553108,-0.147664455948827,-0.0369710307751,0.0682364970114118,-0.045947680304987,0.0726229096296819,0.0630984083159434,-0.109748588078664,-0.0989920824725666,-0.142754319829333,-0.122386783585428,0.156312294236783,0.26038021906456,0.205324109880403,-0.235069242902895,0.161033229018017,0.170005824645725
"feature_13",0.484444730723972,-0.222097406215695,-0.522595266898311,-0.354664335414987,-0.612316822241888,0.420094613153068,0.531431004860952,0.438775517256135,-0.409286855629952,0.356029002595927,0.449619023881946,0.497909787819197,0.999999999999994,0.35052215061015,0.992331090577003,0.473298770162031,0.0799441062298765,0.727474087992109,0.724827645157105,0.744394502858272,0.835450612546436,-0.187395928493542,-0.86991618856555,-0.465445936688408,-0.914255374361949,0.447098907219108,0.573106196919628,0.691640677152097,-0.554291132328795,0.685662411297497,0.766487659299963,-0.401743420886491,-0.588183945680671,-0.61524035870466,-0.677563537750407,0.25455357167691,0.218964150002769,0.317365953730955,-0.38108874214656,0.202735468232502,0.354215208193901,0.131350558394994,0.565534092272204,-0.0769735699416134,0.396637186886744,0.421738418866139,0.0930748340146324,0.427477290803449,0.59799388516455,0.408047405282071,0.419649640632721,-0.311070382958945,-0.340744599847438,-0.436889726118624,-0.437766091804085,0.329901203390987,0.41070253174171,-0.00290331140023055,-0.232016540550964,-0.0437133329738929,-0.0046808702544494,0.21311979610296,-0.0941928146982015,-0.482121872833503,-0.53375798689531,-0.12710048447941,-0.263212709038978,0.569480805744076,0.108706007966381,0.554787273606259,0.509899303906646,-0.526529816236623,-0.551526521495968,-0.531214648527357,-0.551443577102208,0.494620536171297,0.44661368893006,0.0246181174437964,-0.391220987628318,-0.0200022701939927,-0.125622433111549
"feature_14",0.0242285301851511,-0.240565223834546,-0.109490435464465,-0.286844286344495,-0.154323276097796,-0.0750065415186214,-0.0184992958750812,0.0871616137200514,-0.0646288348632624,0.0952632914199339,0.138114345476415,0.96932454145906,0.35052215061015,1,0.390304618048777,0.022930540523862,0.238852224358312,0.254209777304141,-0.137468994617667,0.286582645364681,0.182979400929309,-0.721420354694689,-0.271494396164592,-0.711821223855879,-0.249945148118208,-0.0157432022437692,0.0330956367889767,0.0777207825571009,-0.132747521122996,0.122550620916752,0.121528102171187,-0.0561675724192911,-0.0396054887587229,-0.15501595409687,-0.13321075827985,-0.187327095819007,-0.00624934442814526,0.175882413089299,-0.0554865137725671,0.211200634088506,0.185493895685491,0.490353661109442,0.229062634217768,0.290005149195583,0.124077325479354,-0.0381798422141966,0.224703159590854,0.460476476203352,0.00177406304131972,0.462185859544003,0.363252941187892,0.129483452275047,0.0732440923284185,0.025347538931423,-0.00127011089552794,-0.175245936509807,-0.0236274630333302,0.2126008437397,0.0105002684266103,0.212436112871578,0.227357521129775,-0.105085645143205,-0.125558001832843,-0.148566168301766,-0.122514605159525,-0.142653268098998,0.00886559553664644,-0.0807466156840032,-0.125692520628831,-0.0719990065485053,-0.0843382191531248,0.0765507520052075,0.0754391503211879,0.0460027982320901,0.0542331920714819,0.00933559306424251,0.125304433288143,0.191983628511963,-0.131646996929272,0.166488245588429,0.19441931081302
"feature_15",0.424152223520219,-0.219381272719426,-0.508108815074269,-0.341584501248432,-0.588014060491669,0.358641963083741,0.475331496533857,0.393689968080415,-0.393394754628089,0.322310023495703,0.406154350741478,0.517753974888306,0.992331090577003,0.390304618048777,0.999999999999999,0.414421441230322,0.030222245837483,0.659216434948474,0.71131638090934,0.680330341840076,0.765891587434004,-0.218696963107931,-0.87153287326618,-0.469587563666202,-0.897533791575272,0.388131363088757,0.515728016513638,0.626750803829755,-0.542164158727992,0.629691990486953,0.703288121873995,-0.359527459923564,-0.543074109155197,-0.55533041189518,-0.619114561240684,0.204210772623811,0.174618479284806,0.302120025895799,-0.349038559145435,0.203851646260525,0.342721528542188,0.164393521835241,0.580013974229505,-0.0325546366947168,0.425616992224803,0.366081341513813,0.0465168603361225,0.402020427742293,0.603216703068144,0.390540917267812,0.394507938225941,-0.245803119277041,-0.271802320819112,-0.373645491350778,-0.367064767779012,0.268891622704414,0.349089105964441,0.0318897647134291,-0.172716925643818,-0.000825013121966305,0.0329636926775745,0.198097338090034,-0.111828075693574,-0.431440198263305,-0.485905252543729,-0.133940248729395,-0.258152181727376,0.507303174627364,0.0771052611142354,0.495696827305446,0.445802252524399,-0.458337441613926,-0.479923818693725,-0.465677356042354,-0.480220886712169,0.431438611327266,0.382478972539746,0.0360076121955324,-0.340174234557553,0.000583304053308301,-0.105681775350445
"feature_16",0.973195334951297,-0.166934898347996,-0.369772508240592,-0.316670437724538,-0.471280206591665,0.96469456219115,0.891982152853441,0.681293715503191,-0.289839174903742,0.522052343515065,0.557283189431542,0.163814386947158,0.473298770162031,0.022930540523862,0.414421441230322,0.999999999999975,0.753361508749073,0.767795526451871,0.353512932614385,0.672086937331876,0.708892748003116,-0.0140933650654669,-0.424011779459579,-0.251457557946666,-0.517624722751436,0.997739370804883,0.920192458428103,0.773936532631201,-0.326516798465812,0.648792960282963,0.710634650278732,-0.419959893425574,-0.5071496218023,-0.624221669124598,-0.643318549707154,0.902037281659829,0.791561201931965,0.440690735175996,-0.319421836988747,0.242419903558878,0.364984001307809,-0.0971164927589372,0.204253014933583,-0.336336990277521,-0.0383854894637043,0.912862239428386,0.67201800864045,0.54867150768931,0.276041472301428,0.450482104557724,0.504458139064128,-0.425000747668928,-0.434936990833918,-0.509464084474805,-0.511151121810761,0.916592070945894,0.864214166131762,0.0493316407423694,-0.33717996695476,-0.0684975239558442,-0.019666974631748,0.222387615433211,0.181646079611397,-0.483678072084348,-0.46906124935941,0.529378636142287,0.254938920108798,0.68384859803372,0.30928681877195,0.60252433464867,0.650649440141532,-0.596643921469892,-0.624605661541726,-0.60830290085974,-0.637873529821897,0.992725613142153,0.907923054941919,0.260017943192482,-0.389816751841339,0.139746616441937,0.0779395816087208
"feature_17",0.719209167278561,-0.163564893304343,-0.129779058044786,-0.287701018390835,-0.227651924305821,0.691974378894434,0.69892215726683,0.542902911173137,-0.234053303148146,0.439915227284218,0.479914350789282,0.316151007441326,0.0799441062298765,0.238852224358312,0.030222245837483,0.753361508749073,1,0.565623184883771,-0.280675108969488,0.490947965987345,0.411288264957263,-0.209767673946269,-0.059297918650483,-0.336108038082786,-0.136961135830449,0.744601196096277,0.754362227532291,0.523262033128757,-0.325723372776232,0.442809998817746,0.436844967125368,-0.298175780085172,-0.229875144903078,-0.43750708512051,-0.388493847361269,0.645977471616052,0.762954658387221,0.37233357708697,-0.253301239135127,0.248427703751487,0.33512725424218,0.0627675905453016,0.00644262062452207,-0.160542382863841,-0.231910814036067,0.677920573633518,0.862392284885317,0.557585745433549,-0.119389207405915,0.475440761034863,0.555487330102076,-0.235630168528803,-0.240835478754779,-0.308320936336883,-0.310025894579824,0.6501021219413,0.72572578580275,0.139738505529906,-0.278525363893298,0.0456831619021338,0.116209518911649,0.0373018919038826,0.219691306516121,-0.352259709511751,-0.269554783830134,0.483644933413446,0.463915013107231,0.352549828289333,0.203354286634073,0.290796617593234,0.385668768247277,-0.340606919143324,-0.340945541920001,-0.369295988780476,-0.375613312683981,0.730266361460069,0.862061281118466,0.361072513212195,-0.454245850101239,0.249304769245612,0.332966170664743
"feature_18",0.78122691339776,-0.255627735406102,-0.45230314907977,-0.431689461658479,-0.575369120988235,0.703397072835787,0.744624893636284,0.647444164265926,-0.374878214660146,0.523578108671843,0.602080457009161,0.468192233114749,0.727474087992109,0.254209777304141,0.659216434948474,0.767795526451871,0.565623184883771,1.00000000000002,0.446949221764849,0.981628309388008,0.940281311496772,-0.150158418843801,-0.607947274684755,-0.495416233151386,-0.720135312418583,0.740917495443757,0.797662878819595,0.908734354162917,-0.478357450701949,0.864620324758732,0.871711009474703,-0.566603066044137,-0.63090015235104,-0.815491366330992,-0.802732446517143,0.52322236917748,0.484621913432102,0.389233545016511,-0.409612028470945,0.223312897546781,0.370616735274351,0.0480706080545777,0.347621960026349,-0.226115850706994,0.111506573077448,0.695804320997886,0.516988916747486,0.645999181710537,0.368905770443911,0.572184321432838,0.563450590710012,-0.496346881598794,-0.47968796545206,-0.643910017662147,-0.588003238802302,0.593816706743314,0.657065967862964,-0.00790164773259429,-0.34600388848987,-0.0868471933319963,-0.0555262121793928,0.180571128915984,0.128649499584358,-0.627380227161832,-0.571052982562286,0.0996225686926617,-0.0758901657595244,0.683591405142903,0.322290799481582,0.642072520260914,0.670737888376243,-0.740985345924273,-0.731328614677256,-0.757749235927825,-0.746730659286823,0.782543659779276,0.771948773670453,0.165729042011026,-0.53216213543211,0.0613268929959947,-0.00788303615782042
"feature_19",0.329623732665659,-0.0805448260891583,-0.420457052372664,-0.155439062171861,-0.451326033945766,0.358508659095567,0.324119157317362,0.274263476425974,-0.114266788710181,0.215224212959044,0.226462287868617,-0.00882989302301184,0.724827645157105,-0.137468994617667,0.71131638090934,0.353512932614385,-0.280675108969488,0.446949221764849,1.00000000000002,0.460724548559616,0.576880041215471,0.160903414272617,-0.649381506497686,-0.0640759854299821,-0.682220855833232,0.347428628100497,0.308354758661655,0.490723569087054,-0.0862624576804753,0.478822871933337,0.539828728258473,-0.251686754640759,-0.47029655867904,-0.392040435041139,-0.472362433816264,0.275698438431807,0.0369896467625442,0.186551026916062,-0.108044699385716,0.0917983139578054,0.153601447298256,-0.110053323987898,0.394119937216756,-0.189476345388697,0.352109574915793,0.332920117506599,-0.205387172409161,0.121437662058587,0.685418078039541,0.11953584041753,0.0662594653814872,-0.29614300609284,-0.28792956030848,-0.371284147559489,-0.330828559640916,0.308418147918136,0.205073319229756,-0.0748784587794638,-0.0415007099505856,-0.0945895214279667,-0.122405264863683,0.279917454177092,-0.0634608706217185,-0.285667015165591,-0.356801564222929,-0.0668777821120556,-0.332362743699945,0.521906292434587,0.188549733837084,0.521210952191127,0.432511438796422,-0.442376239249627,-0.460418726278159,-0.429216882219005,-0.438015282750771,0.379288021201816,0.137482354124674,-0.104309317767076,0.0617973729918265,-0.107348592561248,-0.307759788974332
"feature_20",0.674004751477728,-0.276560573764723,-0.459323461715266,-0.450045014448595,-0.578719306326031,0.600949858794614,0.661303677674082,0.59616117166072,-0.358857495591652,0.497455765704929,0.576329989766484,0.505926916445647,0.744394502858272,0.286582645364681,0.680330341840076,0.672086937331876,0.490947965987345,0.981628309388008,0.460724548559616,1,0.934255032472343,-0.182922318824383,-0.625844893433079,-0.531577381254729,-0.730179858037115,0.640613297871861,0.720723901618282,0.882072741304059,-0.46393116767042,0.876079310231683,0.859058588076766,-0.573130489169668,-0.624396035785988,-0.808758963124548,-0.788031692616022,0.402791083448014,0.379063705915891,0.368630777626755,-0.386812342736305,0.224595690719432,0.367818002851159,0.0882656363836076,0.371776118368001,-0.178077475006046,0.152074240895907,0.611793511594929,0.453847624292239,0.630500769282335,0.398756129472253,0.57456696256404,0.556670764912166,-0.466760603986182,-0.437606092164093,-0.632834125258759,-0.552832629317164,0.474264575907545,0.557049379743511,0.0209647074176245,-0.287051194807663,-0.0411472586948827,-0.0166134382883867,0.160532676399204,0.102758193264324,-0.615556085553453,-0.548131721592374,-0.000505625869394788,-0.133304266470736,0.635063208609778,0.3055148167639,0.610637643013553,0.623649522803964,-0.721736508883328,-0.69670533766548,-0.740586563136255,-0.713240315543289,0.689995159452237,0.689920000718235,0.151535353265756,-0.500328950702107,0.06353016724744,6.33418222301741e-05
"feature_21",0.717830736749648,-0.22281191626514,-0.492250297050773,-0.390842997200288,-0.617362738093619,0.660164436699796,0.731250214501256,0.611653457647454,-0.416195101577058,0.491094506273629,0.603437702312659,0.38849315398453,0.835450612546436,0.182979400929309,0.765891587434004,0.708892748003116,0.411288264957263,0.940281311496772,0.576880041215471,0.934255032472343,0.999999999999994,-0.0813150272405744,-0.697911952889697,-0.428046458476015,-0.812995356122542,0.685377737681105,0.781457124103301,0.887192110536594,-0.534646949547049,0.844421820504259,0.922258432209875,-0.535557981800052,-0.672638220791613,-0.795222354187323,-0.825228090015083,0.480626831720259,0.446190648173964,0.378907740429333,-0.451927653433649,0.212054906204036,0.392197639708032,0.00369858747675832,0.409063910582257,-0.244058174898879,0.180623010856076,0.642933038470107,0.381822489551421,0.532873852599222,0.451525626553042,0.481539534167572,0.530661658681429,-0.516838575032014,-0.546763418152646,-0.637821228870486,-0.650967751765273,0.574690309481691,0.653455133829738,-0.0782923172012648,-0.418875530488159,-0.151552911136003,-0.0898600596268251,0.236545443629598,0.0521388001327736,-0.629222472801529,-0.633475178328728,-0.00742208999319331,-0.172231898978629,0.74006850874695,0.265365199144689,0.707853938214499,0.709665049435795,-0.72856124473068,-0.754515877319026,-0.730064588718623,-0.760537999396099,0.736855802452498,0.724824770956575,0.0542610049764723,-0.565074503916624,-0.0284320032343262,-0.0982737681241546
"feature_22",-0.00138882224841512,0.497663630557604,0.288451484718402,0.5108670179591,0.30150767542333,0.0957713701923618,0.0851786313161497,0.000948100021385832,0.114727674966488,0.00058059707607008,-0.0468517556475704,-0.690318607571024,-0.187395928493542,-0.721420354694689,-0.218696963107931,-0.0140933650654669,-0.209767673946269,-0.150158418843801,0.160903414272617,-0.182922318824383,-0.0813150272405744,0.999999999999989,0.405796412914393,0.915931446805167,0.324076298609978,0.0168100714492653,0.00785893828323869,0.00607189476892569,0.131157035053075,-0.0409407534697064,-0.0290682882716122,0.369276428565724,0.260019038888125,0.308300284726548,0.246392400648721,0.13950477832068,0.0202686854796364,0.0899255920832383,0.186401603598165,0.064781792071676,0.0675994374902581,-0.367738463825741,-0.131801155989441,-0.220540538879485,-0.0605304738351886,0.025294840182886,-0.190531404851889,-0.342313230475645,0.0372267931315747,-0.331043481888061,-0.254075580799753,-0.14485004810229,-0.118668103895814,-0.0110926770429804,-0.0345915220060351,0.194902250236512,0.0626524001064521,-0.340507824067112,-0.0886461548694624,-0.343318969541809,-0.345018876696809,0.0284432219835608,0.1223042746895,0.0275615149139711,0.0299132384741127,0.0502482770577292,-0.138340703582012,0.0971537786036945,0.174907142110785,0.0872954473673951,0.133469932023659,0.0525783936436504,0.00338506463670101,0.0861256736206837,0.0324729942120414,0.00975576279215868,-0.0658940544854097,-0.238392770497645,0.109243617787571,-0.22003559244616,-0.291991747259657
"feature_23",-0.422144162855828,0.376759800631902,0.660011051469341,0.488821849387333,0.72090055353646,-0.352676912783239,-0.470557312648881,-0.363403208603287,0.49500226000599,-0.289389520370701,-0.371227224775296,-0.394767936274376,-0.86991618856555,-0.271494396164592,-0.87153287326618,-0.424011779459579,-0.059297918650483,-0.607947274684755,-0.649381506497686,-0.625844893433079,-0.697911952889697,0.405796412914393,0.999999999999999,0.616773043077722,0.980107203731138,-0.399138217641962,-0.518036331891105,-0.593645674045023,0.608916534522354,-0.603935685416843,-0.655904525753739,0.559865512106447,0.728386338856729,0.656528440520602,0.731693188771927,-0.253057871098355,-0.226148938181099,-0.157838658332159,0.520800399254685,-0.0515716303669084,-0.197044834907357,-0.0983134936686296,-0.483524765177689,0.0816703804533851,-0.345826996736052,-0.373301515062589,-0.0754918098992139,-0.366545752087092,-0.516209040407463,-0.343037594435469,-0.34479726895431,0.20468279662592,0.212226781677003,0.36236382241612,0.3222803467565,-0.262221627879628,-0.344381891471318,-0.159900240936432,0.102660650154491,-0.12749610085214,-0.158888534953976,-0.208219675410096,0.108172082099263,0.376830718944436,0.435566254787884,0.0680665897837762,0.176068318833255,-0.478979852839159,-0.0494064757254476,-0.467629754158722,-0.410976086499604,0.549020825402098,0.557388520908798,0.559466170915989,0.563568593501322,-0.43407328261444,-0.377212400431542,-0.0723655647526845,0.38333137268688,-0.0341510586772781,0.0453565810232651
"feature_24",-0.240444347055297,0.561060698649395,0.468457460169883,0.64755972126806,0.527073873659473,-0.12275447130662,-0.17362404559927,-0.22757911153317,0.267330340238308,-0.193301069433387,-0.264117310316453,-0.770120405653085,-0.465445936688408,-0.711821223855879,-0.469587563666202,-0.251457557946666,-0.336108038082786,-0.495416233151386,-0.0640759854299821,-0.531577381254729,-0.428046458476015,0.915931446805167,0.616773043077722,0.999999999999991,0.591473817125822,-0.208133897428955,-0.260587061627844,-0.37115403888338,0.306510743379171,-0.421971187581002,-0.395038627795079,0.565889081122135,0.495173443968864,0.600051762426588,0.541495252636935,-0.0206653331677985,-0.102839383629293,-0.0485615649385424,0.322792427283863,-0.0120789951748682,-0.0783111060198227,-0.334918603910717,-0.265975298713244,-0.121468147925628,-0.129406267458996,-0.203417851245996,-0.30815825566523,-0.494746535381821,-0.133681881662384,-0.468024469431097,-0.404019862407031,0.014960199634385,0.0314025731562397,0.20239615967926,0.15198639234014,0.00119074684199355,-0.145082711808092,-0.330183106960945,0.0054825083126057,-0.311952210802768,-0.321891995859177,-0.0572557312392644,0.0417763399633231,0.260053975037475,0.238128860632842,0.0872920980472064,-0.0183852136159958,-0.183022666445565,0.00319636573086109,-0.18720197174272,-0.155642969055583,0.342367413962699,0.29560696344029,0.372333113181672,0.32209630645173,-0.243187675169208,-0.310648098781976,-0.213301427035508,0.304292745192399,-0.170579135714161,-0.200040744128176
"feature_25",-0.518255859005882,0.359894450448296,0.667112082530063,0.496461189800117,0.749592731574272,-0.447303948539699,-0.564591001020117,-0.449702324156516,0.510339891671403,-0.359721044184612,-0.453859029173307,-0.400405485320888,-0.914255374361949,-0.249945148118208,-0.897533791575272,-0.517624722751436,-0.136961135830449,-0.720135312418583,-0.682220855833232,-0.730179858037115,-0.812995356122542,0.324076298609978,0.980107203731138,0.591473817125822,0.999999999999997,-0.490130227781314,-0.611494957536119,-0.719384701900344,0.621441464566627,-0.718061027999225,-0.783655618813038,0.585705980362245,0.763029440831829,0.732728408860704,0.804764693883354,-0.327870100070116,-0.291055730313188,-0.224755748835275,0.532351304079094,-0.0940293890177678,-0.26179878290438,-0.0642183274088878,-0.489374436012016,0.135470871149187,-0.324137650112416,-0.461747890345858,-0.142665204083674,-0.408712792381177,-0.531718268303115,-0.378097900767983,-0.395860635848295,0.280772585172105,0.300264269959572,0.43697761834913,0.41555698856287,-0.359208513654763,-0.440419349041082,-0.11351792755977,0.183459470395485,-0.0690726574118503,-0.112550756912634,-0.237908980601945,0.0625924192720087,0.462106993173188,0.514300520595627,0.0705322349471081,0.20746468910909,-0.587219137015584,-0.122180177115219,-0.571187769839446,-0.528755429760147,0.632102976003376,0.6512234225808,0.636740034962845,0.654186953694103,-0.535898475326975,-0.485474008989449,-0.042692578581838,0.456791433171671,0.00652432473936181,0.0961458602526624
"feature_26",0.972245244504904,-0.140034439201102,-0.345070535764308,-0.282047842481577,-0.441915787161095,0.972328780181932,0.890614650741363,0.669448645212313,-0.276640680052612,0.508514718634548,0.541000086202698,0.120415850824177,0.447098907219108,-0.0157432022437692,0.388131363088757,0.997739370804883,0.744601196096277,0.740917495443757,0.347428628100497,0.640613297871861,0.685377737681105,0.0168100714492653,-0.399138217641962,-0.208133897428955,-0.490130227781314,1,0.914222615969071,0.744782238614696,-0.314140611610364,0.610407338309121,0.67956564644119,-0.394846059724869,-0.485265126245543,-0.594851439196758,-0.616824099353802,0.915550218709233,0.799031467140994,0.434919463642521,-0.308527481533732,0.236012933213176,0.354418073357505,-0.112834621170888,0.191772815487878,-0.344861802338024,-0.0472258137670483,0.909743980044418,0.66199851436148,0.528466259317763,0.268569362948678,0.430123638252304,0.488734455661714,-0.435832454113154,-0.444839763051501,-0.506818155419263,-0.512919445469069,0.930294039278233,0.867423172299331,0.0230004156496008,-0.34881001088971,-0.0956515197336741,-0.0468462202336239,0.22679456551159,0.18485555643318,-0.466235608444222,-0.456039846631893,0.547431473494425,0.266459824647067,0.679010301066173,0.306961416927536,0.595523513753508,0.644207411547491,-0.579871610950637,-0.610734682910598,-0.590868106033307,-0.623531277476906,0.989546118073229,0.898930068529916,0.259129669023073,-0.375326172153366,0.139543844679283,0.0779882422837627
"feature_27",0.904120681961804,-0.147603804697432,-0.400482727033982,-0.311701386032938,-0.514618086855455,0.880212938855482,0.9614639065667,0.699555377548383,-0.464518470456082,0.551752526947023,0.619910342284637,0.187760285861032,0.573106196919628,0.0330956367889767,0.515728016513638,0.920192458428103,0.754362227532291,0.797662878819595,0.308354758661655,0.720723901618282,0.781457124103301,0.00785893828323869,-0.518036331891105,-0.260587061627844,-0.611494957536119,0.914222615969071,1.00000000000001,0.812397633504297,-0.614870019829453,0.709369010816634,0.781487953656556,-0.439530146872462,-0.550238589431417,-0.654177269578888,-0.687889512218652,0.790661241946905,0.824109006985035,0.453721702198261,-0.460022409457198,0.26329606762195,0.432337422352531,-0.072780562013405,0.267895393794061,-0.31406048405797,-0.00101533570278037,0.831597378391077,0.649956173413511,0.536930714146606,0.278937735303209,0.457776198627804,0.566103030290016,-0.44085772161726,-0.462931860303541,-0.522073482127885,-0.545800566288527,0.841120044836715,0.907859756162158,0.00650698136880306,-0.41037924428931,-0.100782853607153,-0.0181472649824448,0.219127906202118,0.149824700188206,-0.526843157024265,-0.525151992990617,0.398040879768911,0.234823730788952,0.690577798283307,0.258729435454075,0.621077510594369,0.675968629436079,-0.623501604501601,-0.660216144430835,-0.635244430929609,-0.677313052465923,0.919183858209654,0.951463494208655,0.226872679833474,-0.57632049512291,0.114904402735813,0.093574605936447
"feature_28",0.768060022371428,-0.270694807433677,-0.524860727407184,-0.460197290281108,-0.645662661637776,0.708109024804629,0.774054070241556,0.662462852542693,-0.433999353638765,0.543272888032018,0.607710890077861,0.28094761517983,0.691640677152097,0.0777207825571009,0.626750803829755,0.773936532631201,0.523262033128757,0.908734354162917,0.490723569087054,0.882072741304059,0.887192110536594,0.00607189476892569,-0.593645674045023,-0.37115403888338,-0.719384701900344,0.744782238614696,0.812397633504297,1.00000000000006,-0.485247840154524,0.967428161164987,0.958003546725314,-0.588928417816843,-0.670042447626953,-0.815835406478751,-0.817333644905613,0.586446635689513,0.510901933373349,0.397399381854591,-0.418830020324275,0.216893338790552,0.389092208438623,-0.062648206069674,0.329833500565412,-0.284686828299563,0.109551782993019,0.711486227963162,0.451931126362326,0.492006788231736,0.401873103917687,0.438256751057203,0.492168898145375,-0.402400148844335,-0.386988824797163,-0.552123607106441,-0.495636725548787,0.639652221806797,0.666574963689223,0.0645031247107979,-0.260946467772552,-0.0115214337027754,0.0273008890755048,0.238576542246114,0.2016835818689,-0.591522938574804,-0.540839551722219,0.11449130963947,-0.105824964734877,0.736136981658057,0.395062327664073,0.697465193455397,0.736141569502854,-0.759162425974054,-0.756620540359051,-0.761859553927844,-0.761772262958235,0.796084872509822,0.768451991471017,0.0717715770961257,-0.524774576797025,-0.0106959305509001,-0.0926732167143941
"feature_29",-0.371349583224618,0.141100325331992,0.363882463982534,0.240295641152797,0.432895668524194,-0.288178927378588,-0.572284435965368,-0.351379543847995,0.688477395001396,-0.280472758099938,-0.392247900212773,-0.228868732080459,-0.554291132328795,-0.132747521122996,-0.542164158727992,-0.326516798465812,-0.325723372776232,-0.478357450701949,-0.0862624576804753,-0.46393116767042,-0.534646949547049,0.131157035053075,0.608916534522354,0.306510743379171,0.621441464566627,-0.314140611610364,-0.614870019829453,-0.485247840154524,1,-0.46316076422725,-0.523389522074048,0.357375740272641,0.465268154723734,0.456879078755951,0.512446893309124,-0.205981305222008,-0.423649126306815,-0.187038417761548,0.643047652076503,-0.0887750486618905,-0.27695164919578,-0.033951228852784,-0.311567361973028,0.107210686522947,-0.140347223911739,-0.267488645790292,-0.228257418629799,-0.280317830205268,-0.178778907846177,-0.258928999701536,-0.382683617426064,0.22309150175269,0.236613447442285,0.294148525933074,0.306287991503943,-0.256036308608507,-0.478099654908333,-0.010306405082462,0.303700018705203,0.0301591730574657,-0.0531814306447628,-0.111524619151232,-0.0215179155229626,0.344168371230127,0.356868210109766,0.0344698653560973,0.00117995514117122,-0.365826922322005,-0.0366669274723224,-0.33915299534083,-0.381199877870574,0.413485227325157,0.439857527170175,0.423345092635518,0.455683181412508,-0.332892242788771,-0.512876305699011,-0.0692132320558064,0.722954787229178,-0.018608075345563,-0.0616631390186218
