"","","","","","","target"
"37",3.48309384999386,0.803682440329289,-1.70439820011466,-0.58413521144724,1.15825445664865,94.4
"38",3.42052702039703,0.794495883824856,-1.7648964184123,-0.582000284964599,1.17203705073262,93.2
"39",3.33873264097078,0.77446800236762,-1.84172143833835,-0.590641521494878,1.1946801518935,80.5
"40",4.12984170265008,-0.779785805178664,-3.06710315723354,-1.29419401353308,0.689435814847375,48
"41",2.19834155028563,1.31875323934717,-1.73064091943752,0.615391187436248,1.08697469910776,90
"42",4.30439013929931,-1.30276783332788,-3.18373167194954,-1.07338329854807,0.317272224763828,90
"43",4.29409181181824,-1.24525886262245,-3.09964930745586,-1.00234238863047,0.205469969096598,92
"44",4.2218433967701,-1.10854009656381,-2.90243212803986,-0.838915298517611,-0.0552206223608648,80
"45",3.48088140417898,0.66640030135623,-2.0491857694229,-0.363691527836977,0.784628530392368,85
"46",4.38051628948383,-0.986715635261129,-3.34221942132489,-1.59573816744618,0.820346140165831,8
"47",4.41292787699098,-0.921366870560276,-3.18710821029492,-1.77595104742748,0.885647430057532,13
"48",4.42050213334454,-0.863441813241665,-3.13872918112473,-1.80509502543967,0.947253083696375,91
"49",4.40791768355338,-0.959113960464406,-2.95510218900027,-1.73664598818014,1.07502305573916,94
"50",4.40021434710871,-1.02684915337589,-2.86161842984674,-1.74279052330018,1.1564341536543,93
"51",4.42827623779307,-0.937714283761637,-2.87517983348838,-1.81454862600982,1.10063090322541,93
"52",4.4070185172741,-0.954412815525942,-2.75647098002863,-1.75870786557437,1.32202139778177,91
"53",1.74941348778626,2.03888596125625,-1.52179888414471,0.376614941961718,1.44930164342081,18
"54",2.21834295182173,1.97869235403188,-1.60709749222174,0.192942552096106,1.3584689425284,43
"55",1.80842878456691,2.210795613252,-1.41795635351767,0.170086040874978,1.55619257739177,40
"56",2.19834155028563,1.31875323934717,-1.73064091943752,0.615391187436248,1.08697469910776,70
"57",4.21316370366794,-1.43184482111141,-3.44407073147522,-1.28498300303866,0.633299275331609,95.5
"58",2.86598614478206,1.04023487494012,-1.35924988368741,0.794450458193206,-0.395671083923626,94
"59",3.18736498606431,0.698087592529852,-1.69788914544737,0.473443872122523,0.0248397382588645,88
"60",4.84709042031268,0.532195020844709,-1.68496198411938,-1.69598760563085,0.34903055985116,28
"61",3.45139124503977,-1.34735103607696,-2.97239141386839,-1.50132102131732,0.0569409108554242,35.5
"62",3.00818178843272,3.03241753961231,-0.472628278851145,0.192740574750601,0.420148375212883,79.2
"63",3.71937735110191,-1.2747690226162,-2.84158294972083,-1.29549965876807,-0.0477100497109177,26
"64",3.47791786399696,0.209820439851916,-2.18709479949423,0.0183960589557448,0.607993164229617,92
"65",4.45845740187465,-0.868880626391569,-2.99446619793241,-1.69129782866835,0.914465637435907,88
"66",3.42338937832263,-0.878009073922108,-2.28366922767374,-2.12971461449541,1.27030311872705,71.9
"67",4.01510531392234,-2.09339758638737,-3.89102848810607,-1.69360027334772,0.646150269851077,81
"68",3.58120001986914,-1.0201200466258,-3.08459029006551,-1.76081732994414,0.270509764364806,28
"69",3.45139124503977,-1.34735103607696,-2.97239141386839,-1.50132102131732,0.0569409108554242,34.7
"70",4.06177260956256,-0.524769700781512,-1.95636079124419,-0.524806713344619,-0.0803731677240686,21
"71",3.93371574981534,-0.680375664122018,-1.47807205513506,-0.759029040682854,-0.100342894390899,12
"72",3.93526963470462,-0.618980865383328,-0.985773975578567,-0.797110235656831,-0.233239558731565,22
"73",4.03310283139566,-0.496626490728326,-2.11032382258186,-0.721285832484973,-0.191272472031018,32
"74",4.13940374236063,-0.396875485403659,-2.08721595786849,-0.54532334643242,0.114941304090025,30
"75",4.11263002894746,-0.457535354457293,-1.54379888963068,-0.745802461053473,0.0175087514289922,16
"76",4.18124275656192,-0.503135201470239,-1.91005937237912,-0.770152931629178,0.255438636899757,21
"77",4.18809273368863,-0.553303859063557,-2.26570380668943,-0.539465385124705,0.100618680304203,29
"78",4.31894327158811,0.290133658444296,-2.1220145231243,-0.879746164396461,0.146197836242928,36
"79",4.2559955807107,0.232285618041505,-2.37982585237998,-0.81993222382391,0.2623098017561,35
"80",4.33561973467296,0.344750403706815,-2.40963569259777,-0.86454214977884,0.376158869682986,32
"81",4.34340823883164,0.318389184846081,-2.3229392093011,-0.953429738860985,0.368451997366585,30
"82",4.76743186784035,-0.0698832095589683,-2.20108022904327,-0.0869730549955127,0.694997539268223,51
"83",4.87238040501592,0.00351810895525161,-2.04281408983449,0.0162832458518283,0.565451060577852,33
"84",4.64582417502762,-0.158070126378142,-2.36151580429309,-0.187155429387141,0.807182824752226,82
"85",4.682017922882,-0.131482199875236,-2.31604982754592,-0.159271643424691,0.777862180396815,60
"86",4.74170105947922,-0.0881562594947528,-2.23709700715362,-0.109902270199621,0.72179706595971,54
"87",4.133815298782,-1.05104406667351,-3.11848722630977,-0.980563156201453,0.618445953355339,90
"88",5.16297393566265,-1.03441893334884,0.268856966110609,-1.35382666150615,-1.19708009886948,90
"89",5.90833247816648,-1.92062478070237,0.771976751622868,-2.84932384478169,-1.35005286712127,72
"90",4.133815298782,-1.05104406667351,-3.11848722630977,-0.980563156201453,0.618445953355339,92
"91",4.133815298782,-1.05104406667351,-3.11848722630977,-0.980563156201453,0.618445953355339,93
"92",4.24014328358607,-0.515715714141688,-2.90660081809175,-1.49370693448331,0.907209699846353,94.5
"93",4.133815298782,-1.05104406667351,-3.11848722630977,-0.980563156201453,0.618445953355339,91.85
"94",4.133815298782,-1.05104406667351,-3.11848722630977,-0.980563156201453,0.618445953355339,91.95
"95",4.133815298782,-1.05104406667351,-3.11848722630977,-0.980563156201453,0.618445953355339,89.7
"96",4.133815298782,-1.05104406667351,-3.11848722630977,-0.980563156201453,0.618445953355339,89.9
"97",4.31082223093075,-0.763343483429123,-2.84601971043824,-1.59963919090006,1.08922893738548,85
"98",4.80634236789971,0.436260837687285,-2.67522053189668,-0.863639719929224,1.0604631061632,90.5
"99",4.133815298782,-1.05104406667351,-3.11848722630977,-0.980563156201453,0.618445953355339,130
"100",4.133815298782,-1.05104406667351,-3.11848722630977,-0.980563156201453,0.618445953355339,88.8
"101",4.133815298782,-1.05104406667351,-3.11848722630977,-0.980563156201453,0.618445953355339,85.5
"102",4.87419968601568,-0.134015108829185,-0.73913179954488,-0.206082752243691,-0.126300745375678,77.3
"103",4.4040853701004,-0.888988210292723,-3.28528414085052,-1.66138123963752,0.877426172104801,69
"104",4.3844062073709,-0.884262652714214,-3.30509914180619,-1.65043303314598,0.883919828829635,84.3
"105",4.30695201695553,-2.02244670403367,-4.3567800911632,-2.42938370650824,0.88742659540359,86.4
"106",4.29746062827688,-0.88552529247861,-3.36081275924881,-1.64662166914998,0.912537141785313,88.8
"107",4.23432860371821,-0.891369834501196,-3.39941098366894,-1.65583729018936,0.931765189536267,73.6
"108",4.15982431212053,-0.90634664758164,-3.4492601006515,-1.67279489277286,0.955639286984599,62.5
"109",4.34676419941107,-0.882898304828983,-3.32949572302224,-1.64544654339631,0.896868881718995,93.1
"110",4.24592778795932,-1.43671670531007,-3.4257217245186,-1.26962568965259,0.615952257173137,92
"111",4.21231410221127,-1.10427776694669,-0.368865356907815,-2.24390845672456,-0.63738748684146,22
"112",2.88862028645794,0.720023154726016,1.08679960011353,-1.12442056736289,-0.869660578996795,6.5
"113",2.23709859395834,1.83790450695439,-1.14083447424396,0.0968446468410069,1.65160720935271,85.5
"114",2.24405710365566,1.90733709520691,-1.24348676876243,0.100834143317271,1.56463225114523,91
"115",2.25407263884779,1.94187422331993,-1.48916347728162,0.0571075761198352,1.35557955600738,93
"116",4.12598521122235,-1.02878678694293,-3.10120457813202,-0.963635690378953,0.618488438594657,95
"117",2.30316393379305,1.83851877566803,-1.56611711622944,0.194138551393317,1.26367075526681,89.5
"118",2.31345206823902,1.91910608866679,-1.4152926123753,-0.0191336118798806,1.33103907034902,92.5
"119",2.31040692439071,1.21402374209537,-1.68667331885258,0.653449045829821,1.03381798590371,90
"120",2.34896085519206,1.98491532716131,-1.18280118916572,0.0522467665768492,1.41309761291605,90
"121",4.133815298782,-1.05104406667351,-3.11848722630977,-0.980563156201453,0.618445953355339,91.6
"122",4.89172799039718,-0.117163481767544,-1.89494347549811,-0.258241152984099,0.754829652432262,63.9
"123",4.80887733615619,-0.293460724771311,-2.37371898505989,0.0666985866647247,1.02465406418774,88
"124",4.85013606605593,-0.262407777230954,-2.30188909876605,0.116260444180247,0.977740400919888,75
"125",3.45139124503977,-1.34735103607696,-2.97239141386839,-1.50132102131732,0.0569409108554242,39.3
"126",4.0628609549926,-0.572340676046197,-2.02611142985363,-0.861012568617696,0.317135860916048,22.6
"127",4.11233626019241,-0.532089958047188,-1.94984905615699,-0.821317277496553,0.276455988493535,4.2
"128",4.85765039914121,-0.256808067912171,-2.28861251113327,0.125570885041878,0.968631832422802,82
"129",4.86497429960775,-0.251365337422249,-2.27561599738207,0.134727750989987,0.959593724934741,51
"130",4.87212310711661,-0.246066681498023,-2.26287659243901,0.143744043484182,0.950620287769429,45
"131",4.87563597693156,-0.243467910073328,-2.25659712998639,0.148202970282971,0.946156262148641,45
"132",4.90544680892131,-0.221797475425021,-2.20220810165047,0.187259081320426,0.907068419025307,20
"133",4.133815298782,-1.05104406667351,-3.11848722630977,-0.980563156201453,0.618445953355339,92.4
"134",4.11788829651858,-1.00619891293671,-3.08371578162943,-0.946430567722425,0.618522776805872,91.6
"135",4.23472701232251,-0.612417845771987,-2.58382469265243,-1.45826009267423,1.17320728449459,86
"136",5.19579291069287,-2.01377266114247,-2.01083251650627,-1.01617620268085,-0.158710200301769,92.5
"137",5.30753708515232,-2.00821329253463,-1.86563376917377,-0.920341153931925,-0.305507046853476,93.6
"138",5.45396700089771,-2.03318488775988,-1.7458255660151,-0.833777483167986,-0.455105672708869,93.2
"139",4.24592778795932,-1.43671670531007,-3.4257217245186,-1.26962568965259,0.615952257173137,90
"140",4.21569563709576,-0.604578464763477,-3.07800415170118,-1.33557052763317,0.845970598719395,94.9
"141",4.24664229416621,-0.53411459446372,-2.92068797119447,-1.50628965865641,0.907028992221361,93.8
"142",4.23329169845227,-0.415052686973074,-2.82662802526513,-1.49232002239833,0.967932038416869,92.7
"143",4.21497234941617,-0.479244590679643,-2.62494004289669,-1.40630971254177,1.09445277636242,92.9
"144",4.21937752690353,-0.570278096521865,-2.55122473421928,-1.42932968397924,1.17400041418728,92.4
"145",4.23025279744852,-0.443485824843217,-2.53476981189394,-1.47311653987901,1.11966106567557,92.5
"146",4.26051977367309,-0.398433474454454,-2.6707508799839,-1.36864692733041,0.940788423685858,87
"147",4.24372367039865,-0.538861735416188,-2.47943725342058,-1.47238386242504,1.33709422341363,89.5
"148",4.11121232496861,-0.987885487958864,-3.06957397972524,-0.93246199306644,0.618544421044462,93.4
"149",4.17066562385552,-0.679147587785784,-3.02768884016504,-1.33656588911682,0.787744628933652,95.3
"150",4.21922701092304,-0.505318979096876,-3.04330876038514,-1.38817429698109,0.906998662615168,93.5
"151",3.45139124503977,-1.34735103607696,-2.97239141386839,-1.50132102131732,0.0569409108554242,37.1
"152",3.45139124503977,-1.34735103607696,-2.97239141386839,-1.50132102131732,0.0569409108554242,33
"153",4.82102284534768,-0.0756757305693591,-1.90495011881353,-0.244108125053631,0.799421989757038,65
"154",5.1996366730883,0.0327928486996134,-1.72789774745391,0.470134587952293,0.041457024704063,30
"155",5.11282232602841,0.330619973912715,-1.74638859277537,-0.401595702669398,1.42158029260174,86
"156",5.10801369288714,0.556745651666797,0.89584245338652,-2.60783956541013,1.13456172190621,81
"157",4.84063483715583,0.000492027816485323,-1.38458930080218,-0.160855169439397,0.43687943420667,36
"158",4.73403382847805,-0.136131810426148,-2.02612913102898,-0.312741878766957,0.87782660975772,71
"159",4.82491207280318,-0.0443642736453179,-1.95876803509099,-0.109907636017595,0.152329917991953,63
"160",4.77233814353174,-0.066411293976959,-2.19410015032997,-0.082504741292078,0.689683134953335,57
"161",3.07228029981194,2.39023325413394,-0.522669667562564,1.7341995709472,0.799157523964862,36
"162",4.12598521122235,-1.02878678694293,-3.10120457813202,-0.963635690378953,0.618488438594657,88
"163",4.8031713725638,-0.234552406341949,-2.21780804880165,0.120365611105585,0.639749915448032,62
"164",4.83287046345333,-0.251136287911528,-2.20122770200173,0.127080157153571,0.586776882861182,33
"165",4.76743186784035,-0.0698832095589683,-2.20108022904327,-0.0869730549955127,0.694997539268223,50
"166",4.76743186784035,-0.0698832095589683,-2.20108022904327,-0.0869730549955127,0.694997539268223,57
"167",4.87238040501592,0.00351810895525161,-2.04281408983449,0.0162832458518283,0.565451060577852,4
"168",4.133815298782,-1.05104406667351,-3.11848722630977,-0.980563156201453,0.618445953355339,91
"169",4.66468950774677,-0.144182532456307,-2.33804642444819,-0.172816738762754,0.792373577433975,74
"170",4.66468950774677,-0.144182532456307,-2.33804642444819,-0.172816738762754,0.792373577433975,59
"171",4.72793496441053,-0.0980510730680677,-2.25583095089086,-0.121726932712851,0.735497743415178,61
"172",5.37925867089907,-1.10006483829064,1.00403041134145,-1.90955973411025,-0.84774304866553,90.5
"173",6.83309661379959,-2.88333475963409,0.0703723101295574,-3.10591093508001,-1.26704264575995,90.3
"174",4.27911985911867,-0.594700728849096,0.615039962821953,-1.34780209170001,-0.364681268058511,93.4
"175",4.27911985911867,-0.594700728849096,0.615039962821953,-1.34780209170001,-0.364681268058511,92.2
"176",4.48568090981928,-0.639115278689608,0.758926475331572,-1.40731019813876,-0.4842265149942,91.6
"177",4.1530515276561,-0.588455349140875,0.501073855494086,-1.33622095121942,-0.27814956967218,90.8
"178",4.19935751201464,-0.588581654844474,0.545299798884112,-1.33895104462019,-0.309963539288009,92.1
"179",4.24172068646559,-0.591043463592885,0.583200442618206,-1.34311536933317,-0.339028831079458,92.5
"180",2.19834155028563,1.31875323934717,-1.73064091943752,0.615391187436248,1.08697469910776,86
"181",2.25407263884779,1.94187422331993,-1.48916347728162,0.0571075761198352,1.35557955600738,87
"182",2.23709859395834,1.83790450695439,-1.14083447424396,0.0968446468410069,1.65160720935271,90
"183",2.2596612786111,2.00520496720587,-1.43844208074545,0.0266918354122764,1.41831691715521,92
"184",2.24405710365566,1.90733709520691,-1.24348676876243,0.100834143317271,1.56463225114523,90
"185",2.19834155028563,1.31875323934717,-1.73064091943752,0.615391187436248,1.08697469910776,92
"186",3.45139124503977,-1.34735103607696,-2.97239141386839,-1.50132102131732,0.0569409108554242,34
"187",4.00967625666093,-0.616046862481488,-2.10174734644783,-0.900775443058758,0.353257265459007,30.5
"188",4.0250210868771,-0.603236576087883,-2.08044643685005,-0.8893079005421,0.343468942767859,30.5
"189",4.05122531389942,-0.581828011088276,-2.04318191216399,-0.869899343859948,0.325678000229634,23
"190",2.4667497685032,1.47825801401374,-0.595651590231651,0.468801045474897,0.119695326399936,24
"191",3.44874685995409,3.42325808424352,0.684343131850746,1.81598103835963,1.42332586475622,110
"192",3.40721148276614,3.66615500680008,0.908084401474735,2.08694790870477,0.997852731981033,110
"193",2.19834155028563,1.31875323934717,-1.73064091943752,0.615391187436248,1.08697469910776,93.5
"194",2.86853059883475,2.15654177523185,-0.606458874888747,1.57483771047827,0.828968242357475,94
"195",2.9954377867987,2.23827178939757,-0.377967652715946,1.73264810738857,0.562867537704428,92.5
"196",3.07528369695533,2.30634866626114,-0.178964793673165,1.87684213899504,0.311840273896208,92.5
"197",3.12359271153233,2.36072711407857,0.00196943274675607,2.00890512723513,0.0708878910646308,93.5
"198",3.14949721558344,2.40360150618382,0.168391770080718,2.13372587785398,-0.163848346150578,88
"199",3.15910974302135,2.43667591742173,0.322160490646793,2.25439568602843,-0.395239280975288,83.5
"200",3.84148470358766,2.25865715554722,1.70309152603686,1.27289552743444,0.144972112254407,110
"201",3.27399991922226,2.69851203044263,2.33014314377349,1.35021326331507,-0.593943135128751,75
"202",2.79322827061443,2.5357213338786,1.31693067603773,1.67772044535005,1.41873625123319,104
"203",3.84148470358766,2.25865715554722,1.70309152603686,1.27289552743444,0.144972112254407,106
"204",4.1370225448361,-0.577975345296283,-2.26283762631757,-0.569047649106837,0.0595260389947046,15
"205",4.133815298782,-1.05104406667351,-3.11848722630977,-0.980563156201453,0.618445953355339,91.5
"206",4.73816095366109,-0.0764100436573955,-1.57611846737661,-0.25852037702792,0.574925733392911,54
"207",4.71814685399487,-0.254700254519696,-0.827139215639965,-0.288565559795971,0.14528617835592,62
"208",4.11289816415797,-0.992484353088425,-3.07312210644742,-0.935971398803215,0.618539492872575,91
"209",4.6262652013683,-0.152425159420023,-2.36621373661197,-0.185862610432952,0.817722580307071,91.8
"210",4.66409755514933,-0.121675720953736,-2.31660970140953,-0.155025663979387,0.787864388708172,91.8
"211",4.71678781528981,-0.0832858130124429,-2.24807280551868,-0.112423581507848,0.740274414865547,76
"212",4.80079698863617,-0.0265718116717835,-2.13225461091202,-0.0389538932201313,0.650881540903694,49
"213",4.92709478081787,0.0410109431837433,-1.95100005880533,0.0780901537287295,0.48187968509438,31
"214",4.80319291917838,-0.27759191309034,-2.36150327356299,0.0782396667041737,1.02499049374166,91
"215",4.84456411863612,-0.246504071768002,-2.28953680192568,0.127887734848804,0.977910754443551,92
"216",4.91089733908618,-0.192368914393997,-2.16297544586856,0.219195391732885,0.889897463192642,85
"217",4.97332291186776,-0.170771663637331,-2.07075758811046,0.284922990360588,0.807071071238729,73
"218",5.02264327322301,-0.139329648833179,-1.97695800018848,0.356691820228156,0.726940905674171,42
"219",4.7557432669841,-0.178648913985039,-2.05663553015427,-0.343580518694838,0.878928545955632,55
"220",4.84084997434441,-0.102087612193169,-1.91862873362892,-0.260873432346302,0.794375635852677,45
"221",4.58906917505504,-0.213935853074278,-1.8366751711895,-0.394927431789345,0.724430011569004,93.4
"222",4.63382015853069,-0.186604472256346,-1.77843293404599,-0.367947806928857,0.689442274628264,94.3
"223",4.68358485886579,-0.121129698408585,-1.67207056268506,-0.307712973055428,0.635124752512046,73
"224",4.77461338852295,-0.0594255469607293,-1.52302838005849,-0.234367863422936,0.534662672615404,53
"225",4.84901455804474,-0.0219419059831287,-1.40287908498814,-0.177519215228927,0.440380875450425,22
"226",4.92321657722288,-0.0873471304324379,-1.8367554660027,-0.223516597713076,0.716437270478496,40
"227",4.8386797002471,-0.177209265672946,-2.27867961063103,-0.0102127696526556,0.647305308696521,55
"228",4.91359518782975,-0.116037400243322,-2.16517179227835,0.0814001335057929,0.55441895634973,45
"229",4.97223479952763,-0.0590015837132083,-2.0599641579693,0.17035216192719,0.465362283757133,45
"230",4.12197068714033,-1.01753464393731,-3.09248616444814,-0.955068256176769,0.618506622638236,92
"231",2.25407263884779,1.94187422331993,-1.48916347728162,0.0571075761198352,1.35557955600738,96.4
"232",3.06655014414396,3.13026171638381,-1.19861850052521,1.14171190207014,1.53988738578922,94.7
"233",3.20615322427226,3.15680052325804,-1.1167490513948,1.23444917089156,1.49623707499286,92.4
"234",3.29705173898279,3.16542876059438,-1.06481183111399,1.31361655144511,1.46405478269366,89.4
"235",3.34631252350645,3.17143204689549,-1.02937760975484,1.36584581802472,1.44248978400437,90.7
"236",3.37074917805828,3.1606421104064,-1.01862796253013,1.40430813634831,1.42945489241968,88.6
"237",2.71751648387464,-1.35853365905474,-2.20824028738509,-1.19826604611015,-0.192473638571219,16
"238",2.8776965927675,-1.18260825541522,-1.85333950366811,-0.866313328395802,-0.398777815368368,18
"239",3.84148470358766,2.25865715554722,1.70309152603686,1.27289552743444,0.144972112254407,75
"240",3.84148470358766,2.25865715554722,1.70309152603686,1.27289552743444,0.144972112254407,70
"241",4.133815298782,-1.05104406667351,-3.11848722630977,-0.980563156201453,0.618445953355339,91.3
"242",4.24014439299707,-0.547801854401545,-2.67757623275272,-1.45334469733942,1.09337158290953,92.1
"243",4.21028607462455,-0.480061839173825,-3.024029542089,-1.37079561359983,0.907228444579772,92.6
"244",4.133815298782,-1.05104406667351,-3.11848722630977,-0.980563156201453,0.618445953355339,88.1
"245",2.23234323151319,1.86716251293549,-1.64296513181603,0.237415913157331,1.30305000029631,94
"246",4.11788829651858,-1.00619891293671,-3.08371578162943,-0.946430567722425,0.618522776805872,79
"247",2.1892368427776,1.78216294987347,-1.59202915478841,0.249643260154888,1.24416459117567,82.5
"248",3.84148470358766,2.25865715554722,1.70309152603686,1.27289552743444,0.144972112254407,105
"249",3.52676667357679,-1.3235390766235,-2.93283791640058,-1.44622010067289,0.0294164138496961,35.7
"250",4.25149880072028,-1.2309170441975,-2.91104481247238,-0.841816046445635,-0.0678185807949169,75
"251",5.01659623743949,0.00186849619323849,-2.28773628391707,-0.787931171754962,0.924229951071641,42
"252",4.25149880072028,-1.2309170441975,-2.91104481247238,-0.841816046445635,-0.0678185807949169,94.5
"253",4.23472701232251,-0.612417845771987,-2.58382469265243,-1.45826009267423,1.17320728449459,90
"254",4.8415544552167,0.967335609568131,-2.00111375479833,-0.837160620994898,1.42350848857833,87.6
"255",4.88776253328702,0.984910510230875,-1.97718462937578,-0.80544506555832,1.39607005999021,88.3
"256",4.90751496509392,0.986559764630072,-1.97294596805816,-0.786912852939055,1.3747166227816,89.3
"257",4.88228237178789,0.989756143153961,-1.98564096104623,-0.802921208198588,1.38209820691965,87.8
"258",4.83379831224045,0.975546346637841,-2.01646467732178,-0.827867398439383,1.39233322203157,86.3
"259",4.28548642922429,-0.467005577599271,-2.72302640844935,-1.41548073944295,0.939934244032126,88.5
"260",2.88124377733256,2.24518625718603,-0.849338233486608,1.49902704668282,1.14392801886102,90
"261",2.98859955548201,2.32140910905357,-0.681260517692366,1.61726909204126,0.976891707223782,66
"262",3.07373304321614,2.38249776874218,-0.533678948793705,1.72493493586438,0.814853234820617,44
"263",3.13586306962019,2.43988711689154,-0.397746104311126,1.82424828482627,0.660126971251522,22
"264",2.93282380455172,2.1427695771342,-0.647219160765709,1.25982858922513,1.27652766605902,80
"265",3.05154839814208,2.22666350043266,-0.457272372033955,1.37544963718429,1.11250473351895,73
"266",2.86202069844755,2.18792720554759,-0.270276223912459,1.28741317954745,1.03030967313304,88
"267",3.06649440039803,2.33508684399099,0.12911531853575,1.50783039672317,0.673498974025831,50
"268",3.1302490769403,2.39325488190289,0.29606888410786,1.60204167207875,0.509322731954381,15
"269",3.01279499643988,2.12232149494575,-0.90815406718136,1.58234487704399,1.05318498751596,58
"270",3.11499647232828,2.19184155917829,-0.754829821134079,1.71323647727283,0.887315887329155,50
"271",2.2596612786111,2.00520496720587,-1.43844208074545,0.0266918354122764,1.41831691715521,91.2
"272",2.19834155028563,1.31875323934717,-1.73064091943752,0.615391187436248,1.08697469910776,90.8
"273",2.19834155028563,1.31875323934717,-1.73064091943752,0.615391187436248,1.08697469910776,91.5
"274",3.45139124503977,-1.34735103607696,-2.97239141386839,-1.50132102131732,0.0569409108554242,40
"275",4.67067174950609,-0.09344488181741,-2.57512386714209,-0.228775174095129,0.647528899620025,87
"276",4.74332256196733,-0.0435310640583974,-2.48575753978582,-0.169862789166575,0.565463223057421,75
"277",4.83593636235761,0.0200368812165814,-2.36093784874838,-0.0835924738951734,0.433684632568221,66
"278",4.13227018891102,-1.04661870109977,-3.1150470224437,-0.977199556347298,0.618455103801669,92
"279",4.74170105947922,-0.0881562594947528,-2.23709700715362,-0.109902270199621,0.72179706595971,70
"280",4.24014328358607,-0.515715714141688,-2.90660081809175,-1.49370693448331,0.907209699846353,94.7
"281",4.20762308894379,-0.581674257680958,-3.06049149103951,-1.31975014754343,0.84618029424829,94.5
"282",2.1892368427776,1.78216294987347,-1.59202915478841,0.249643260154888,1.24416459117567,90
"283",2.24554580171343,1.76757212409257,-1.5479241287244,0.244661608783157,1.2152727249639,60
"284",2.21450975106194,1.77804136096241,-1.57187186635622,0.24869937729844,1.23193496164909,86
"285",2.26460627759766,1.75481643996801,-1.53060839192153,0.238395076273197,1.20256774718274,20
"286",2.5674553609512,1.95638226648215,0.699988244386697,1.16685860818157,1.33718150838399,76
"287",2.62980721509385,1.99650700802809,0.83030699517056,1.21886752301965,1.26453628955089,63
"288",2.70364322412108,2.043726633534,0.998855392400527,1.28795419200861,1.16451206087251,52.5
"289",2.76306218990288,2.08174619658161,1.14716761820641,1.35049704482291,1.07112714785936,50
